,$35k - 40k,$5k - 10k,$30k - 35k,$25k - 30k,$1 - 10k,$20k - 25k,$10k - 15k,$50k - 60k,$40k - 45k,tax_year,type,$45k - 50k,$150k - 250k,$80k - 90k,$15k - 20k,$90k - 100k,< $5k,item_category,> $250k,$60k - 70k,$70k - 80k,item,< $0,$100k - 150k
119,380.0,,690.0,360.0,0.0,370.0,90.0,590.0,250.0,2004,#,440.0,300.0,340.0,340.0,260.0,,non-refundable tax credits,270.0,1050.0,420.0,eligible cultural and ecological gifts,50.0,490.0
120,453400.0,,465140.0,449950.0,62920.0,436700.0,201370.0,625570.0,427700.0,2004,#,375000.0,144870.0,245620.0,442720.0,169860.0,,non-refundable tax credits,96030.0,511050.0,386030.0,total tax credit on donations and gifts,50.0,339580.0
121,1339330.0,,1509330.0,1600770.0,4439860.0,1766690.0,2764310.0,1441900.0,1143310.0,2004,#,949920.0,203050.0,427140.0,2303270.0,277100.0,,non-refundable tax credits,123990.0,1033720.0,708500.0,total federal non-refundable tax credits,951980.0,519900.0
122,1317180.0,,1473880.0,1534700.0,317500.0,1613380.0,1151640.0,1435000.0,1131540.0,2004,#,943800.0,202330.0,426320.0,1693600.0,276800.0,,tax payable,124030.0,1031210.0,706870.0,basic federal tax,20.0,519030.0
123,196210.0,,199370.0,199170.0,205870.0,186530.0,178460.0,268760.0,180040.0,2004,#,159980.0,100240.0,117300.0,207180.0,86110.0,,non-refundable tax credits,78070.0,219840.0,169540.0,federal dividend tax credit,8450.0,198780.0
124,1314660.0,,1470590.0,1529690.0,304900.0,1603950.0,1128210.0,1432710.0,1129830.0,2004,#,942030.0,201570.0,425140.0,1666910.0,276120.0,,tax payable,123660.0,1029350.0,705240.0,net federal tax,20.0,516880.0
125,974010.0,,1059990.0,1097180.0,83760.0,1091510.0,455000.0,1109610.0,846940.0,2004,#,712390.0,165200.0,346730.0,885610.0,227350.0,,tax payable,103790.0,810780.0,582570.0,net provincial or territorial tax,320.0,428000.0
126,1322330.0,,1481960.0,1550620.0,479800.0,1641960.0,1191780.0,1435640.0,1133640.0,2004,#,945130.0,202690.0,426600.0,1700200.0,276940.0,,tax payable,124140.0,1031560.0,707170.0,total tax payable,770.0,519730.0
127,1331290.0,,1482240.0,1570830.0,354080.0,1624890.0,1075140.0,1500260.0,1155110.0,2005,#,977330.0,233070.0,491100.0,1601250.0,315990.0,,number items,143710.0,1078100.0,763100.0,number of taxable returns,1250.0,599190.0
128,19620.0,,30680.0,61860.0,3898190.0,154690.0,1690160.0,6330.0,10210.0,2005,#,6110.0,900.0,1560.0,747830.0,690.0,,number items,230.0,3540.0,2000.0,number of non-taxable returns,947870.0,1160.0
129,1350910.0,,1512910.0,1632690.0,4252270.0,1779580.0,2765300.0,1506590.0,1165320.0,2005,#,983440.0,233960.0,492650.0,2349080.0,316680.0,,number items,143950.0,1081630.0,765100.0,total number of returns,949120.0,600350.0
130,1047250.0,,1142620.0,1159350.0,2256910.0,1162370.0,1261590.0,1265780.0,929090.0,2005,#,805930.0,178950.0,434430.0,1214310.0,277230.0,,income items,105850.0,930700.0,672260.0,employment income,13830.0,509310.0
131,25780.0,,29640.0,31020.0,51170.0,31710.0,32420.0,36670.0,24140.0,2005,#,21200.0,17340.0,16640.0,32350.0,12830.0,,income items,10080.0,28440.0,21270.0,commissions (from employment),270.0,33080.0
132,146910.0,,150880.0,136350.0,211490.0,125220.0,121630.0,209730.0,140280.0,2005,#,122960.0,50880.0,84540.0,112620.0,57740.0,,income items,33270.0,165610.0,117960.0,other employment income,3080.0,124860.0
133,202740.0,,254920.0,337380.0,313430.0,438440.0,892100.0,168500.0,159000.0,2005,#,122640.0,27170.0,40100.0,853090.0,25270.0,,income items,19100.0,110240.0,64870.0,Old Age Security Pension,3270.0,54740.0
134,286910.0,,344150.0,432610.0,567680.0,533710.0,928910.0,252100.0,225160.0,2005,#,179610.0,37640.0,58840.0,956790.0,38090.0,,income items,25290.0,159160.0,96750.0,CPP or QPP benefits,6810.0,76990.0
135,240030.0,,269710.0,310010.0,70510.0,338190.0,138360.0,230290.0,202000.0,2005,#,158330.0,30610.0,53820.0,364230.0,35370.0,,income items,14640.0,150530.0,89410.0,other pensions or superannuation,660.0,73330.0
136,170630.0,,217760.0,282860.0,221930.0,308810.0,310980.0,113800.0,118470.0,2005,#,86840.0,1310.0,17680.0,344060.0,8770.0,,income items,470.0,62910.0,32650.0,EI benefits,2020.0,11660.0
137,221790.0,,222880.0,220340.0,230050.0,221360.0,182080.0,315050.0,210490.0,2005,#,182770.0,123490.0,148630.0,229830.0,104570.0,,income items,96240.0,254240.0,197090.0,taxable amount of dividends,8400.0,246220.0
138,421440.0,,457740.0,504170.0,832160.0,551240.0,626100.0,536120.0,387500.0,2005,#,328820.0,143500.0,200660.0,717030.0,136900.0,,income items,112680.0,394950.0,292700.0,interest and other investment income,19410.0,297310.0
139,117320.0,,151580.0,187660.0,51480.0,206450.0,123650.0,110330.0,101570.0,2005,#,76250.0,16970.0,26390.0,239160.0,16900.0,,income items,11740.0,72630.0,42570.0,annuity income,620.0,34210.0
140,79680.0,,93610.0,84590.0,100170.0,90280.0,75260.0,109010.0,68910.0,2005,#,63330.0,29520.0,39740.0,94430.0,28000.0,,income items,22290.0,81090.0,59980.0,net rental income,14980.0,61070.0
141,142530.0,,141800.0,142740.0,186340.0,154150.0,127470.0,200670.0,126340.0,2005,#,115120.0,90790.0,97770.0,156630.0,70730.0,,income items,76650.0,163430.0,126170.0,taxable capital gains,7790.0,169090.0
142,147850.0,,151650.0,134500.0,144490.0,124250.0,105730.0,188400.0,138290.0,2005,#,117600.0,21020.0,56560.0,122480.0,37220.0,,income items,9510.0,130410.0,92840.0,RRSP income,5520.0,62580.0
143,94120.0,,105020.0,127090.0,358140.0,148800.0,225220.0,97690.0,74790.0,2005,#,62800.0,18700.0,31810.0,181720.0,22290.0,,income items,13600.0,70020.0,49920.0,net business income,55470.0,42750.0
144,14270.0,,16660.0,17420.0,36140.0,18120.0,24000.0,23430.0,14360.0,2005,#,13610.0,32690.0,12860.0,22560.0,10630.0,,income items,27480.0,19770.0,17400.0,net professional income,4220.0,35460.0
145,7780.0,,6420.0,7680.0,22140.0,9610.0,15210.0,9200.0,6840.0,2005,#,4560.0,3250.0,3550.0,14170.0,2670.0,,income items,1500.0,7510.0,5190.0,net commission income,2990.0,6960.0
146,25340.0,,23620.0,25610.0,54330.0,30060.0,44130.0,23540.0,18350.0,2005,#,15320.0,5880.0,8530.0,38480.0,5560.0,,income items,4360.0,16210.0,12730.0,net farming income,14000.0,12050.0
147,2160.0,,2910.0,3310.0,3000.0,4850.0,4460.0,1770.0,2220.0,2005,#,1640.0,140.0,510.0,5210.0,260.0,,income items,80.0,1130.0,700.0,net fishing income,570.0,490.0
148,73280.0,,91500.0,129860.0,870600.0,232570.0,1077690.0,53690.0,49160.0,2005,#,40560.0,2230.0,10430.0,788380.0,5330.0,,income items,740.0,29200.0,16340.0,tax-exempt income,3150.0,7480.0
149,218110.0,,236270.0,239440.0,522330.0,265930.0,311140.0,286990.0,196790.0,2005,#,172380.0,100300.0,118830.0,300540.0,82920.0,,income items,79860.0,219900.0,164290.0,other income,14440.0,187710.0
150,1350910.0,,1512910.0,1632690.0,4252270.0,1779580.0,2765300.0,1506590.0,1165320.0,2005,#,983440.0,233960.0,492650.0,2349080.0,316680.0,,income items,143950.0,1081630.0,765100.0,total income assessed,85280.0,600350.0
151,363050.0,,339990.0,249590.0,68640.0,173190.0,74540.0,608380.0,364830.0,2005,#,357600.0,51520.0,220130.0,117820.0,128330.0,,deduction items,17660.0,490780.0,364630.0,Registered Pension Plan contributions,7170.0,201050.0
152,503220.0,,481400.0,404380.0,74020.0,327520.0,152700.0,767070.0,502330.0,2005,#,455250.0,165160.0,319320.0,238680.0,215560.0,,deduction items,101630.0,603760.0,463890.0,RRSP deduction,4870.0,421680.0
153,423370.0,,429550.0,380710.0,352580.0,324400.0,259030.0,631650.0,410330.0,2005,#,389690.0,44110.0,217860.0,278160.0,123390.0,,deduction items,17020.0,510850.0,364780.0,"annual union, professional, or like dues",7490.0,183390.0
154,94690.0,,113360.0,113140.0,96680.0,114720.0,90760.0,93340.0,79910.0,2005,#,63140.0,7090.0,20580.0,103750.0,13120.0,,deduction items,3180.0,63280.0,36530.0,child care expenses,1170.0,21510.0
155,164190.0,,170940.0,165380.0,76970.0,170440.0,105250.0,245880.0,155000.0,2005,#,145600.0,97010.0,114750.0,171720.0,82600.0,,deduction items,80790.0,200420.0,157080.0,carrying charges and interest expenses,4810.0,192190.0
156,82610.0,,91470.0,109360.0,229580.0,131190.0,211170.0,58310.0,59560.0,2005,#,43140.0,32590.0,19240.0,169830.0,15020.0,,non-refundable tax credits,25090.0,37040.0,28420.0,CPP or QPP contributions on self-employment,420.0,40970.0
157,54900.0,,45970.0,47560.0,11070.0,37950.0,17680.0,99960.0,55010.0,2005,#,59980.0,31830.0,44960.0,27530.0,32370.0,,deduction items,16760.0,78570.0,61240.0,other employment expenses,1040.0,73070.0
158,3210.0,,2080.0,2230.0,0.0,1220.0,560.0,4480.0,3130.0,2005,#,2130.0,50.0,990.0,1000.0,410.0,,deduction items,30.0,3130.0,1410.0,clergy residence deduction,0.0,660.0
159,69580.0,,79110.0,99860.0,112860.0,95280.0,93350.0,78580.0,55680.0,2005,#,47460.0,32880.0,33340.0,107220.0,22550.0,,deduction items,34680.0,57950.0,43090.0,other deductions,6040.0,53380.0
160,984580.0,,1023810.0,982370.0,859320.0,917780.0,767920.0,1290850.0,905330.0,2005,#,807480.0,217290.0,457560.0,889340.0,295560.0,,deduction items,133370.0,967260.0,704270.0,total deductions before adjustments,28100.0,560260.0
161,370.0,,430.0,730.0,2550.0,1180.0,1300.0,41710.0,320.0,2005,#,1580.0,26460.0,45770.0,3110.0,28710.0,,tax payable,18650.0,109710.0,75290.0,social benefits repayment,0.0,57190.0
162,1350170.0,,1511980.0,1631910.0,4223740.0,1778540.0,2761520.0,1506290.0,1164990.0,2005,#,983200.0,233840.0,492530.0,2347790.0,316570.0,,income items,143890.0,1081380.0,764910.0,net income after adjustments,0.0,600130.0
163,3340.0,,3560.0,2430.0,1270.0,2890.0,1780.0,4130.0,2730.0,2005,#,2930.0,7110.0,2910.0,2370.0,2320.0,,deduction items,7580.0,5040.0,3070.0,capital gains deduction,160.0,7060.0
164,33640.0,,33820.0,34950.0,15000.0,39390.0,24950.0,50400.0,28900.0,2005,#,28070.0,28490.0,26600.0,32870.0,20240.0,,deduction items,25780.0,43300.0,34220.0,losses from other years,750.0,50470.0
165,97070.0,,118240.0,160030.0,889400.0,264380.0,1097550.0,93850.0,69770.0,2005,#,59390.0,21590.0,31940.0,813980.0,20680.0,,deduction items,18230.0,60370.0,45100.0,additional deductions,3240.0,44660.0
166,131170.0,,151760.0,193980.0,903890.0,299950.0,1122950.0,144600.0,99530.0,2005,#,87910.0,53450.0,59690.0,841530.0,41460.0,,deduction items,46030.0,105890.0,79360.0,total deductions from net income,4140.0,97660.0
167,1348380.0,,1508870.0,1625530.0,3789220.0,1763880.0,2588070.0,1505770.0,1163810.0,2005,#,982580.0,233480.0,492410.0,2310450.0,316360.0,,income items,143830.0,1081150.0,764710.0,taxable income assessed,0.0,599820.0
168,1350120.0,,1512290.0,1632020.0,4244620.0,1778620.0,2763230.0,1506160.0,1164870.0,2005,#,983080.0,233270.0,492470.0,2347780.0,316410.0,,non-refundable tax credits,143180.0,1081290.0,764780.0,basic personal amount,937420.0,599510.0
169,205580.0,,257220.0,339260.0,359460.0,444070.0,905750.0,125930.0,161080.0,2005,#,124490.0,540.0,1230.0,860110.0,470.0,,non-refundable tax credits,210.0,9090.0,2410.0,age amount,30020.0,880.0
170,185240.0,,218060.0,236150.0,336430.0,270240.0,309310.0,217790.0,160330.0,2005,#,143320.0,41190.0,86570.0,313530.0,55220.0,,non-refundable tax credits,24030.0,164290.0,121490.0,"spouse, eligible dependant and adoption amount",70750.0,107880.0
171,1054690.0,,1155420.0,1184990.0,1832100.0,1202440.0,1331820.0,1268300.0,934730.0,2005,#,807800.0,197440.0,440650.0,1278800.0,283280.0,,non-refundable tax credits,117260.0,933710.0,678170.0,CPP or QPP contributions,21260.0,527260.0
172,973930.0,,1070100.0,1082100.0,1645800.0,1084680.0,1137500.0,1183200.0,868750.0,2005,#,753790.0,135490.0,401280.0,1121050.0,250130.0,,non-refundable tax credits,65600.0,872270.0,628000.0,EI premiums,35940.0,438210.0
173,265000.0,,309330.0,365970.0,97710.0,428120.0,228070.0,252590.0,221790.0,2005,#,173290.0,37390.0,60090.0,517860.0,39730.0,,non-refundable tax credits,20810.0,167020.0,100130.0,pension income amount,1210.0,83150.0
174,14550.0,,14060.0,15490.0,6900.0,14950.0,5760.0,13570.0,11070.0,2005,#,12450.0,2140.0,4550.0,9220.0,3680.0,,non-refundable tax credits,980.0,9450.0,7320.0,caregiver amount,850.0,6430.0
175,30360.0,,35610.0,44210.0,66230.0,55130.0,74640.0,28330.0,24350.0,2005,#,20700.0,4120.0,9180.0,75920.0,5290.0,,non-refundable tax credits,2760.0,17260.0,12260.0,disability amount,6480.0,10690.0
176,137330.0,,146200.0,183220.0,101150.0,216080.0,383430.0,164380.0,119480.0,2005,#,99550.0,33500.0,67570.0,274550.0,46070.0,,non-refundable tax credits,21200.0,126250.0,104880.0,"tuition, education, and textbook amounts",510.0,86640.0
177,65400.0,,79570.0,79660.0,17790.0,71850.0,43170.0,67180.0,59120.0,2005,#,44710.0,2430.0,10930.0,65850.0,6060.0,,non-refundable tax credits,800.0,41550.0,22500.0,interest paid on student loans,1750.0,9340.0
178,45730.0,,56050.0,71450.0,53440.0,99470.0,105700.0,37180.0,35730.0,2005,#,28880.0,4850.0,9850.0,141660.0,6190.0,,non-refundable tax credits,2220.0,25910.0,15510.0,amounts transferred from spouse or common-law partner,12500.0,12400.0
179,233060.0,,301550.0,373680.0,185090.0,451650.0,330300.0,166020.0,173110.0,2005,#,124370.0,26040.0,35230.0,546820.0,24280.0,,non-refundable tax credits,18360.0,97650.0,57130.0,medical expenses,14720.0,51760.0
180,1350300.0,,1512460.0,1632240.0,4246330.0,1778830.0,2763880.0,1506210.0,1165010.0,2005,#,983160.0,233520.0,492600.0,2348160.0,316470.0,,non-refundable tax credits,143490.0,1081400.0,764860.0,total tax credits on personal amounts,937820.0,599840.0
181,448030.0,,461530.0,450870.0,55390.0,440050.0,180720.0,651820.0,425110.0,2005,#,387410.0,163520.0,279510.0,410320.0,188410.0,,non-refundable tax credits,110200.0,523530.0,406890.0,donations and gifts,0.0,386740.0
182,1460.0,,940.0,760.0,500.0,490.0,230.0,2600.0,690.0,2005,#,1650.0,770.0,1340.0,370.0,1090.0,,non-refundable tax credits,520.0,2100.0,1440.0,eligible cultural and ecological gifts,0.0,1620.0
183,442690.0,,455680.0,443720.0,53020.0,432240.0,174750.0,647420.0,420090.0,2005,#,383980.0,163370.0,278600.0,402810.0,187810.0,,non-refundable tax credits,110120.0,519710.0,404970.0,total tax credit on donations and gifts,0.0,385560.0
184,1350400.0,,1512480.0,1632260.0,4246390.0,1778860.0,2763910.0,1506210.0,1165010.0,2005,#,983160.0,233540.0,492600.0,2348160.0,316490.0,,non-refundable tax credits,143540.0,1081400.0,764860.0,total federal non-refundable tax credits,937820.0,599840.0
185,1321770.0,,1470150.0,1547210.0,189720.0,1584690.0,1020710.0,1497740.0,1150260.0,2005,#,975400.0,232860.0,490600.0,1579620.0,315670.0,,tax payable,143530.0,1077550.0,762560.0,basic federal tax,260.0,598550.0
186,203670.0,,203760.0,200800.0,201850.0,198820.0,163390.0,287390.0,194460.0,2005,#,168440.0,118960.0,137680.0,205730.0,97700.0,,non-refundable tax credits,94060.0,233920.0,182230.0,federal dividend tax credit,6410.0,232820.0
187,68650.0,,72750.0,88980.0,178220.0,102080.0,159090.0,47950.0,46840.0,2005,#,35820.0,22520.0,15080.0,128330.0,11940.0,,non-refundable tax credits,18390.0,29430.0,22710.0,CPP contributions on self-employment,620.0,30560.0
188,1319580.0,,1466790.0,1541980.0,180160.0,1575740.0,998830.0,1495230.0,1148000.0,2005,#,973750.0,232080.0,489320.0,1560560.0,314830.0,,tax payable,143130.0,1075090.0,760690.0,net federal tax,260.0,596290.0
189,988610.0,,1054890.0,1104620.0,48790.0,1077770.0,292790.0,1161650.0,860470.0,2005,#,741270.0,191550.0,404880.0,771810.0,260770.0,,tax payable,121240.0,846660.0,626210.0,net provincial or territorial tax,750.0,496970.0
190,1331290.0,,1482240.0,1570830.0,354080.0,1624890.0,1075140.0,1500260.0,1155110.0,2005,#,977330.0,233070.0,491100.0,1601250.0,315990.0,,tax payable,143710.0,1078100.0,763100.0,total tax payable,1250.0,599190.0
191,1364760.0,,1496890.0,1549640.0,304140.0,1583390.0,944830.0,1553490.0,1182410.0,2006,#,999420.0,270370.0,541000.0,1406630.0,347470.0,,number items,167810.0,1143160.0,827440.0,number of taxable returns,960.0,687910.0
192,1385990.0,,1533010.0,1624360.0,4230150.0,1793810.0,2633050.0,1561170.0,1194800.0,2006,#,1005800.0,271490.0,541930.0,2381970.0,348480.0,,number items,168080.0,1146360.0,829140.0,total number of returns,802590.0,689530.0
193,1062160.0,,1136480.0,1136560.0,2158460.0,1140650.0,1238780.0,1308500.0,945200.0,2006,#,819590.0,211480.0,477280.0,1188710.0,304530.0,,income items,123990.0,985140.0,731260.0,employment income,13360.0,585730.0
194,27900.0,,28620.0,28570.0,53680.0,30690.0,33190.0,36610.0,23380.0,2006,#,22430.0,20120.0,16480.0,31370.0,14030.0,,income items,11600.0,29030.0,21580.0,commissions (from employment),220.0,36580.0
195,147390.0,,149350.0,137310.0,192660.0,119370.0,113880.0,207650.0,135920.0,2006,#,127770.0,56910.0,91990.0,108190.0,63450.0,,income items,37540.0,172730.0,127380.0,other employment income,2440.0,137970.0
196,222100.0,,280620.0,354390.0,272390.0,464470.0,801180.0,184680.0,167460.0,2006,#,128700.0,31900.0,45650.0,912660.0,29800.0,,income items,23130.0,119870.0,70900.0,Old Age Security Pension,3670.0,61870.0
197,310230.0,,378230.0,453020.0,547460.0,569960.0,840630.0,273820.0,240560.0,2006,#,190180.0,45000.0,67060.0,1016380.0,43950.0,,income items,30800.0,177400.0,105110.0,CPP or QPP benefits,7890.0,89800.0
198,252030.0,,288530.0,315300.0,65920.0,350440.0,126200.0,241770.0,209120.0,2006,#,168580.0,34470.0,57200.0,349070.0,39870.0,,income items,17570.0,160060.0,94970.0,other pensions or superannuation,1220.0,81660.0
199,67170.0,,86260.0,99850.0,447320.0,111980.0,166950.0,51600.0,55640.0,2006,#,38690.0,2130.0,8530.0,127170.0,4470.0,,income items,800.0,31280.0,17280.0,Universal Child Care Benefit,7160.0,8180.0
200,183680.0,,234810.0,284520.0,192710.0,306910.0,271370.0,129760.0,132230.0,2006,#,93150.0,2430.0,22210.0,323210.0,11620.0,,income items,750.0,72680.0,41890.0,EI benefits,2630.0,15370.0
201,226280.0,,219990.0,225940.0,206910.0,219630.0,185110.0,326340.0,213420.0,2006,#,197520.0,144000.0,158790.0,231500.0,115310.0,,income items,114400.0,272410.0,217190.0,taxable amount of dividends,7660.0,280170.0
202,465860.0,,495230.0,524100.0,827620.0,582790.0,596050.0,588610.0,418950.0,2006,#,367240.0,169880.0,232850.0,742280.0,161160.0,,income items,133370.0,454890.0,343850.0,interest and other investment income,21390.0,355090.0
203,128880.0,,159020.0,189750.0,43780.0,214230.0,107040.0,117770.0,101890.0,2006,#,78710.0,20190.0,30470.0,223160.0,19910.0,,income items,13940.0,75890.0,46080.0,annuity income,690.0,38380.0
204,83890.0,,85390.0,88470.0,97880.0,88110.0,73030.0,105870.0,74300.0,2006,#,62710.0,35430.0,44190.0,88500.0,30540.0,,income items,27040.0,83630.0,67040.0,net rental income,17170.0,69550.0
205,150970.0,,143430.0,153830.0,186110.0,158750.0,137090.0,220820.0,144440.0,2006,#,126930.0,110720.0,110710.0,161320.0,81510.0,,income items,94890.0,185840.0,151210.0,taxable capital gains,7430.0,203150.0
206,143780.0,,146840.0,128950.0,144070.0,116800.0,96420.0,183570.0,129370.0,2006,#,118530.0,21460.0,59880.0,111750.0,37440.0,,income items,8000.0,138690.0,93870.0,RRSP income,5990.0,67420.0
207,96720.0,,113430.0,127290.0,341040.0,157700.0,220760.0,101920.0,84730.0,2006,#,69420.0,23810.0,37940.0,192590.0,24070.0,,income items,16860.0,76160.0,55310.0,net business income,51780.0,52420.0
208,16250.0,,15100.0,14360.0,37000.0,17100.0,19700.0,20410.0,12630.0,2006,#,11640.0,32670.0,13540.0,18640.0,9580.0,,income items,28470.0,19820.0,14290.0,net professional income,4610.0,34800.0
209,8590.0,,10230.0,9840.0,23620.0,12500.0,14870.0,9160.0,6440.0,2006,#,5270.0,4140.0,4000.0,13060.0,3310.0,,income items,1940.0,6680.0,5110.0,net commission income,4120.0,7390.0
210,24880.0,,22350.0,26120.0,55220.0,30450.0,39630.0,23430.0,17410.0,2006,#,14650.0,7210.0,9540.0,36970.0,7100.0,,income items,5620.0,19310.0,13350.0,net farming income,15890.0,15180.0
211,2570.0,,2040.0,3680.0,3680.0,3850.0,4120.0,1410.0,1750.0,2006,#,1260.0,140.0,530.0,5100.0,220.0,,income items,80.0,1430.0,650.0,net fishing income,430.0,480.0
212,73000.0,,96910.0,133870.0,767500.0,259020.0,969260.0,54630.0,54670.0,2006,#,36920.0,2010.0,10990.0,837440.0,6110.0,,income items,930.0,31010.0,20900.0,tax-exempt income,3000.0,9290.0
213,238970.0,,252770.0,264990.0,515490.0,277210.0,322280.0,311040.0,219070.0,2006,#,195500.0,118410.0,136410.0,307050.0,100050.0,,income items,92770.0,255050.0,196370.0,other income,14270.0,227830.0
214,1385990.0,,1533010.0,1624360.0,4230150.0,1793810.0,2633050.0,1561170.0,1194800.0,2006,#,1005800.0,271490.0,541930.0,2381970.0,348480.0,,income items,168080.0,1146360.0,829140.0,total income assessed,83250.0,689530.0
215,348940.0,,320850.0,233760.0,63590.0,163300.0,71370.0,607530.0,365910.0,2006,#,355360.0,61160.0,248670.0,108070.0,144350.0,,deduction items,21030.0,504150.0,386160.0,Registered Pension Plan contributions,5570.0,233940.0
